gameid,date,season,type,player,team,MIN,FGA,FTA,TOV,PTS,USG%,TS%,eFG%,raptor_offense,raptor_defense,raptor_total,war_total,team5yoffrating,team5yeoff_rating,total_MIN_played,USG,TS,OffStr_1
41900105,2020-08-29,2020,playoff,Nikola Vucevic,ORL,40,25,2,1,22,28.235294117647065,0.4250386398763524,0.42,0.86395088019792,1.63572887932296,2.49967975952088,5.35329438388037,108.74166666666667,106.96666666666664,186,28.235294117647065,0.4250386398763524,False
41900101,2020-08-18,2020,playoff,Terrence Ross,ORL,28,13,4,1,18,23.84478462086152,0.6097560975609756,0.5384615384615384,2.25711087314421,4.67458256766209,6.9316934408063,0.695144708645207,108.74166666666667,106.96666666666664,134,23.84478462086152,0.6097560975609756,False
41900102,2020-08-20,2020,playoff,Terrence Ross,ORL,29,14,3,1,12,23.770163492699268,0.391644908616188,0.3571428571428571,2.25711087314421,4.67458256766209,6.9316934408063,0.695144708645207,108.74166666666667,106.96666666666664,134,23.770163492699268,0.391644908616188,False
41900103,2020-08-22,2020,playoff,Terrence Ross,ORL,23,13,1,2,20,30.039876511448416,0.7440476190476191,0.7692307692307693,2.25711087314421,4.67458256766209,6.9316934408063,0.695144708645207,108.74166666666667,106.96666666666664,134,30.039876511448416,0.7440476190476191,False
41900104,2020-08-24,2020,playoff,Terrence Ross,ORL,31,13,6,2,19,24.43072306538173,0.6074168797953964,0.5,2.25711087314421,4.67458256766209,6.9316934408063,0.695144708645207,108.74166666666667,106.96666666666664,134,24.43072306538173,0.6074168797953964,False
41900105,2020-08-29,2020,playoff,Terrence Ross,ORL,23,11,0,2,13,23.748629886737305,0.5909090909090909,0.5909090909090909,2.25711087314421,4.67458256766209,6.9316934408063,0.695144708645207,108.74166666666667,106.96666666666664,134,23.748629886737305,0.5909090909090909,False
41900101,2020-08-18,2020,playoff,Wes Iwundu,ORL,12,3,1,1,4,15.674617301530796,0.5813953488372093,0.6666666666666666,-4.77951910863122,6.89345104038918,2.11393193175796,0.193003472397209,108.74166666666667,106.96666666666664,65,15.674617301530796,0.5813953488372093,False
41900102,2020-08-20,2020,playoff,Wes Iwundu,ORL,14,6,4,1,3,26.429325690149348,0.1932989690721649,0.0,-4.77951910863122,6.89345104038918,2.11393193175796,0.193003472397209,108.74166666666667,106.96666666666664,65,26.429325690149348,0.1932989690721649,False
41900103,2020-08-22,2020,playoff,Wes Iwundu,ORL,24,7,0,0,6,13.05165187376726,0.4285714285714285,0.4285714285714285,-4.77951910863122,6.89345104038918,2.11393193175796,0.193003472397209,108.74166666666667,106.96666666666664,65,13.05165187376726,0.4285714285714285,False
41900105,2020-08-29,2020,playoff,Wes Iwundu,ORL,15,4,3,0,8,14.901960784313728,0.7518796992481203,0.75,-4.77951910863122,6.89345104038918,2.11393193175796,0.193003472397209,108.74166666666667,106.96666666666664,65,14.901960784313728,0.7518796992481203,False
41900121,2020-08-17,2020,playoff,Al Horford,PHI,31,7,0,3,6,14.26133447901376,0.4285714285714285,0.4285714285714285,0.324784184870387,0.847799264906731,1.17258344977712,4.04262507931516,114.14888888888888,111.76,128,14.26133447901376,0.4285714285714285,True
41900122,2020-08-19,2020,playoff,Al Horford,PHI,23,3,0,0,4,6.028918797218193,0.6666666666666666,0.6666666666666666,0.324784184870387,0.847799264906731,1.17258344977712,4.04262507931516,114.14888888888888,111.76,128,6.028918797218193,0.6666666666666666,True
41900123,2020-08-21,2020,playoff,Al Horford,PHI,38,5,6,0,6,7.945832110614353,0.3926701570680628,0.2,0.324784184870387,0.847799264906731,1.17258344977712,4.04262507931516,114.14888888888888,111.76,128,7.945832110614353,0.3926701570680628,True
41900124,2020-08-23,2020,playoff,Al Horford,PHI,36,10,1,0,12,13.151676829268292,0.574712643678161,0.6,0.324784184870387,0.847799264906731,1.17258344977712,4.04262507931516,114.14888888888888,111.76,128,13.151676829268292,0.574712643678161,True
41900122,2020-08-19,2020,playoff,Matisse Thybulle,PHI,25,2,0,1,2,5.546605293440737,0.5,0.5,-4.90842368118043,-0.16142442290692,-5.06984810408735,-0.089774641679706,114.14888888888888,111.76,76,5.546605293440737,0.5,True
41900123,2020-08-21,2020,playoff,Matisse Thybulle,PHI,9,1,0,1,0,8.78247877263948,0.0,0.0,-4.90842368118043,-0.16142442290692,-5.06984810408735,-0.089774641679706,114.14888888888888,111.76,76,8.78247877263948,0.0,True
41900124,2020-08-23,2020,playoff,Matisse Thybulle,PHI,9,1,0,0,0,5.038956639566395,0.0,0.0,-4.90842368118043,-0.16142442290692,-5.06984810408735,-0.089774641679706,114.14888888888888,111.76,76,5.038956639566395,0.0,True
41900121,2020-08-17,2020,playoff,Shake Milton,PHI,26,7,0,3,13,17.00389880190102,0.9285714285714286,0.9285714285714286,3.23943093351625,-4.07887777519411,-0.839446841677855,0.126269581217943,114.14888888888888,111.76,126,17.00389880190102,0.9285714285714286,True
41900122,2020-08-19,2020,playoff,Shake Milton,PHI,29,8,3,1,14,16.448553628824257,0.7510729613733905,0.75,3.23943093351625,-4.07887777519411,-0.839446841677855,0.126269581217943,114.14888888888888,111.76,126,16.448553628824257,0.7510729613733905,True
41900123,2020-08-21,2020,playoff,Shake Milton,PHI,38,18,2,2,17,21.715834354663304,0.4502118644067797,0.4166666666666667,3.23943093351625,-4.07887777519411,-0.839446841677855,0.126269581217943,114.14888888888888,111.76,126,21.715834354663304,0.4502118644067797,True
41900124,2020-08-23,2020,playoff,Shake Milton,PHI,33,11,2,0,14,16.326219512195124,0.5892255892255892,0.5454545454545454,3.23943093351625,-4.07887777519411,-0.839446841677855,0.126269581217943,114.14888888888888,111.76,126,16.326219512195124,0.5892255892255892,True
41900142,2020-08-20,2020,playoff,Anfernee Simons,POR,15,7,3,1,11,27.46539496209342,0.6610576923076923,0.5714285714285714,-2.68411191463716,-3.34542555346148,-6.02953746809863,-2.41195908203701,116.9090909090909,114.2909090909091,82,27.46539496209342,0.6610576923076923,True
41900143,2020-08-22,2020,playoff,Anfernee Simons,POR,14,4,0,0,0,11.99220506670664,0.0,0.0,-2.68411191463716,-3.34542555346148,-6.02953746809863,-2.41195908203701,116.9090909090909,114.2909090909091,82,11.99220506670664,0.0,True
41900144,2020-08-24,2020,playoff,Anfernee Simons,POR,25,8,0,1,3,14.503510531594785,0.1875,0.1875,-2.68411191463716,-3.34542555346148,-6.02953746809863,-2.41195908203701,116.9090909090909,114.2909090909091,82,14.503510531594785,0.1875,True
41900145,2020-08-29,2020,playoff,Anfernee Simons,POR,28,7,3,2,13,14.272289602814556,0.78125,0.7857142857142857,-2.68411191463716,-3.34542555346148,-6.02953746809863,-2.41195908203701,116.9090909090909,114.2909090909091,82,14.272289602814556,0.78125,True
41900141,2020-08-18,2020,playoff,Damian Lillard,POR,43,21,10,3,34,29.06721932491889,0.6692913385826772,0.5714285714285714,8.60826502664076,-2.01397292410223,6.59429210253853,11.926011096774,116.9090909090909,114.2909090909091,143,29.06721932491889,0.6692913385826772,True
41900142,2020-08-20,2020,playoff,Damian Lillard,POR,30,14,5,4,18,29.76400097823429,0.5555555555555556,0.4642857142857143,8.60826502664076,-2.01397292410223,6.59429210253853,11.926011096774,116.9090909090909,114.2909090909091,143,29.76400097823429,0.5555555555555556,True
41900143,2020-08-22,2020,playoff,Damian Lillard,POR,43,20,14,4,34,29.43946899631519,0.6498470948012233,0.525,8.60826502664076,-2.01397292410223,6.59429210253853,11.926011096774,116.9090909090909,114.2909090909091,143,29.43946899631519,0.6498470948012233,True
41900144,2020-08-24,2020,playoff,Damian Lillard,POR,27,9,4,3,11,20.53171861262801,0.5111524163568774,0.3888888888888889,8.60826502664076,-2.01397292410223,6.59429210253853,11.926011096774,116.9090909090909,114.2909090909091,143,20.53171861262801,0.5111524163568774,True
41900141,2020-08-18,2020,playoff,Gary Trent Jr.,POR,31,8,0,1,5,12.77716251561064,0.3125,0.3125,0.963398195227987,-0.706432068413116,0.256966126814871,2.03278917651933,116.9090909090909,114.2909090909091,153,12.77716251561064,0.3125,True
41900142,2020-08-20,2020,playoff,Gary Trent Jr.,POR,21,7,0,2,8,18.944555078084058,0.5714285714285714,0.5714285714285714,0.963398195227987,-0.706432068413116,0.256966126814871,2.03278917651933,116.9090909090909,114.2909090909091,153,18.944555078084058,0.5714285714285714,True
41900143,2020-08-22,2020,playoff,Gary Trent Jr.,POR,27,6,1,0,6,10.01127045198399,0.4658385093167702,0.4166666666666667,0.963398195227987,-0.706432068413116,0.256966126814871,2.03278917651933,116.9090909090909,114.2909090909091,153,10.01127045198399,0.4658385093167702,True
41900144,2020-08-24,2020,playoff,Gary Trent Jr.,POR,34,11,2,0,13,14.076936692430234,0.5471380471380471,0.5,0.963398195227987,-0.706432068413116,0.256966126814871,2.03278917651933,116.9090909090909,114.2909090909091,153,14.076936692430234,0.5471380471380471,True
41900145,2020-08-29,2020,playoff,Gary Trent Jr.,POR,40,13,4,2,16,16.225048606610496,0.5420054200542006,0.5,0.963398195227987,-0.706432068413116,0.256966126814871,2.03278917651933,116.9090909090909,114.2909090909091,153,16.225048606610496,0.5420054200542006,True
41900141,2020-08-18,2020,playoff,Hassan Whiteside,POR,26,4,4,2,7,13.13535989211665,0.607638888888889,0.75,0.861545604504879,2.40568143049925,3.26722703500413,6.12603328398946,116.9090909090909,114.2909090909091,107,13.13535989211665,0.607638888888889,True
41900142,2020-08-20,2020,playoff,Hassan Whiteside,POR,22,3,6,2,6,15.350830387514176,0.5319148936170213,0.3333333333333333,0.861545604504879,2.40568143049925,3.26722703500413,6.12603328398946,116.9090909090909,114.2909090909091,107,15.350830387514176,0.5319148936170213,True
41900143,2020-08-22,2020,playoff,Hassan Whiteside,POR,26,5,2,0,8,9.492291548954718,0.6802721088435374,0.6,0.861545604504879,2.40568143049925,3.26722703500413,6.12603328398946,116.9090909090909,114.2909090909091,107,9.492291548954718,0.6802721088435374,True
41900144,2020-08-24,2020,playoff,Hassan Whiteside,POR,17,7,2,1,11,21.044309398784584,0.6979695431472082,0.7857142857142857,0.861545604504879,2.40568143049925,3.26722703500413,6.12603328398946,116.9090909090909,114.2909090909091,107,21.044309398784584,0.6979695431472082,True
41900145,2020-08-29,2020,playoff,Hassan Whiteside,POR,16,5,0,1,2,14.521224886584577,0.2,0.2,0.861545604504879,2.40568143049925,3.26722703500413,6.12603328398946,116.9090909090909,114.2909090909091,107,14.521224886584577,0.2,True
41900141,2020-08-18,2020,playoff,Jusuf Nurkic,POR,33,11,9,3,16,23.952232330610716,0.53475935828877,0.4090909090909091,1.94436528547795,1.81461403178763,3.75897931726558,0.849492264670998,116.9090909090909,114.2909090909091,161,23.952232330610716,0.53475935828877,True
41900142,2020-08-20,2020,playoff,Jusuf Nurkic,POR,29,10,0,1,9,16.767020011637616,0.45,0.45,1.94436528547795,1.81461403178763,3.75897931726558,0.849492264670998,116.9090909090909,114.2909090909091,161,16.767020011637616,0.45,True
41900143,2020-08-22,2020,playoff,Jusuf Nurkic,POR,35,10,2,3,10,16.64518063258882,0.4595588235294117,0.4,1.94436528547795,1.81461403178763,3.75897931726558,0.849492264670998,116.9090909090909,114.2909090909091,161,16.64518063258882,0.4595588235294117,True
41900144,2020-08-24,2020,playoff,Jusuf Nurkic,POR,27,10,8,4,20,26.14213009398566,0.7396449704142012,0.7,1.94436528547795,1.81461403178763,3.75897931726558,0.849492264670998,116.9090909090909,114.2909090909091,161,26.14213009398566,0.7396449704142012,True
41900145,2020-08-29,2020,playoff,Jusuf Nurkic,POR,37,16,4,2,16,20.68031738802964,0.4504504504504504,0.40625,1.94436528547795,1.81461403178763,3.75897931726558,0.849492264670998,116.9090909090909,114.2909090909091,161,20.68031738802964,0.4504504504504504,True
41900111,2020-08-17,2020,playoff,Fred VanVleet,TOR,39,15,1,1,30,18.231576602912103,0.9715025906735753,1.0,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,18.231576602912103,0.9715025906735753,False
41900112,2020-08-19,2020,playoff,Fred VanVleet,TOR,43,22,5,2,24,27.024590661269492,0.4958677685950413,0.4318181818181818,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,27.024590661269492,0.4958677685950413,False
41900113,2020-08-21,2020,playoff,Fred VanVleet,TOR,32,13,0,1,22,19.039056809905315,0.8461538461538461,0.8461538461538461,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,19.039056809905315,0.8461538461538461,False
41900114,2020-08-23,2020,playoff,Fred VanVleet,TOR,19,5,4,1,9,16.312474922805855,0.6656804733727811,0.6,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,16.312474922805855,0.6656804733727811,False
41900211,2020-08-30,2020,playoff,Fred VanVleet,TOR,38,16,4,1,11,21.48391020889168,0.3096846846846846,0.25,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,21.48391020889168,0.3096846846846846,False
41900212,2020-09-01,2020,playoff,Fred VanVleet,TOR,43,22,0,3,19,25.28722068157489,0.4318181818181818,0.4318181818181818,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,25.28722068157489,0.4318181818181818,False
41900213,2020-09-03,2020,playoff,Fred VanVleet,TOR,41,22,2,5,25,30.085153646797476,0.5463286713286714,0.5227272727272727,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,30.085153646797476,0.5463286713286714,False
41900214,2020-09-05,2020,playoff,Fred VanVleet,TOR,45,19,1,1,17,20.498934436504953,0.4372427983539094,0.4473684210526316,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,20.498934436504953,0.4372427983539094,False
41900215,2020-09-07,2020,playoff,Fred VanVleet,TOR,34,14,4,2,18,24.274403938204667,0.5710659898477157,0.5,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,24.274403938204667,0.5710659898477157,False
41900216,2020-09-09,2020,playoff,Fred VanVleet,TOR,51,22,4,2,21,23.54408602150538,0.4419191919191919,0.3863636363636363,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,23.54408602150538,0.4419191919191919,False
41900217,2020-09-11,2020,playoff,Fred VanVleet,TOR,45,20,0,3,20,24.204156800841883,0.5,0.5,1.77480557316299,1.03431237897046,2.80911795213344,5.42037882120849,106.90588235294118,104.91764705882352,430,24.204156800841883,0.5,False
41900111,2020-08-17,2020,playoff,Kyle Lowry,TOR,38,14,7,0,16,19.43977751109587,0.468384074941452,0.3214285714285714,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,19.43977751109587,0.468384074941452,False
41900112,2020-08-19,2020,playoff,Kyle Lowry,TOR,37,14,6,2,21,22.344491341882325,0.6310096153846153,0.6071428571428571,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,22.344491341882325,0.6310096153846153,False
41900113,2020-08-21,2020,playoff,Kyle Lowry,TOR,35,7,4,4,11,15.865362605348038,0.6278538812785388,0.5714285714285714,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,15.865362605348038,0.6278538812785388,False
41900114,2020-08-23,2020,playoff,Kyle Lowry,TOR,9,3,0,0,2,13.313446028063195,0.3333333333333333,0.3333333333333333,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,13.313446028063195,0.3333333333333333,False
41900211,2020-08-30,2020,playoff,Kyle Lowry,TOR,35,12,9,5,17,26.060774905845328,0.5325814536340852,0.4583333333333333,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,26.060774905845328,0.5325814536340852,False
41900212,2020-09-01,2020,playoff,Kyle Lowry,TOR,40,16,8,2,16,23.39978252990214,0.4098360655737705,0.3125,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,23.39978252990214,0.4098360655737705,False
41900213,2020-09-03,2020,playoff,Kyle Lowry,TOR,46,23,4,3,31,26.699612059945583,0.6260096930533118,0.6086956521739131,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,26.699612059945583,0.6260096930533118,False
41900214,2020-09-05,2020,playoff,Kyle Lowry,TOR,44,16,8,5,22,25.149577763342336,0.5635245901639344,0.4375,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,25.149577763342336,0.5635245901639344,False
41900215,2020-09-07,2020,playoff,Kyle Lowry,TOR,34,8,4,3,10,17.440393820466866,0.5122950819672131,0.4375,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,17.440393820466866,0.5122950819672131,False
41900216,2020-09-09,2020,playoff,Kyle Lowry,TOR,53,20,4,1,33,20.01716372489349,0.7582720588235293,0.75,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,20.01716372489349,0.7582720588235293,False
41900217,2020-09-11,2020,playoff,Kyle Lowry,TOR,41,15,6,3,16,23.83968275357576,0.4535147392290249,0.3666666666666666,2.89057320875397,1.11367602431518,4.00424923306916,7.31933222087597,106.90588235294118,104.91764705882352,412,23.83968275357576,0.4535147392290249,False
41900111,2020-08-17,2020,playoff,OG Anunoby,TOR,34,8,1,1,12,12.008260416001365,0.7109004739336493,0.6875,-0.82997105161303,1.78413722511525,0.954166173502223,3.90378545345019,106.90588235294118,104.91764705882352,391,12.008260416001365,0.7109004739336493,False
41900112,2020-08-19,2020,playoff,OG Anunoby,TOR,36,8,4,0,6,12.024682155133144,0.3073770491803279,0.25,-0.82997105161303,1.78413722511525,0.954166173502223,3.90378545345019,106.90588235294118,104.91764705882352,391,12.024682155133144,0.3073770491803279,False
